A,B,C,D,DotDur,E,F,G,H,ISIdur,NumDur,acc,accuracy,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,count_ISI,count_digit_loop_1,count_dot,count_experiment,count_get_input_digits,count_get_input_letters,count_get_input_loop_1,count_get_input_loop_2,count_get_input_sequence_1,count_get_input_sequence_2,count_init_1,count_init_2,count_intro_1,count_letter_loop_1,count_number_input_1,count_number_input_2,count_osweb,count_process_input_1,count_process_input_2,count_report_1,count_report_2,count_response_logger_1,count_response_logger_2,count_set_time_vars,count_stimA_1,count_stimA_2,count_stimB_1,count_stimB_2,count_stimC_1,count_stimC_2,count_stimD_1,count_stimD_2,count_stimE_1,count_stimE_2,count_stimF_1,count_stimF_2,count_stimG_1,count_stimG_2,count_stimH_1,count_stimH_2,count_trial_sequence_1,count_trial_sequence_2,datetime,description,disable_garbage_collection,empty_column,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,mouse_backend,multichar_response,opensesame_codename,opensesame_version,response,response_intro_1,response_number_input_1,response_number_input_2,response_time,response_time_intro_1,response_time_number_input_1,response_time_number_input_2,round_decimals,sampler_backend,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,span,start,subject_nr,subject_parity,time_ISI,time_digit_loop_1,time_dot,time_get_input_digits,time_get_input_letters,time_get_input_loop_1,time_get_input_loop_2,time_init_1,time_init_2,time_intro_1,time_letter_loop_1,time_number_input_1,time_number_input_2,time_process_input_1,time_process_input_2,time_response_logger_1,time_response_logger_2,time_set_time_vars,time_stimA_1,time_stimA_2,time_stimB_1,time_stimB_2,time_stimC_1,time_stimC_2,time_stimD_1,time_stimD_2,time_stimE_1,time_stimE_2,time_stimF_1,time_stimF_2,time_stimG_1,time_stimG_2,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
d,y,v,f,3000,x,w,w,w,500,750,0,0,613,613,black,no,legacy,legacy,legacy,0,letters,uniform,,34,0,4,0,,23,,4,,23,,4,0,0,,23,0,,23,,4,,4,0,,4,,4,,4,,4,,4,,4,,4,,4,,4,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,dyvfxenter,osweb,1.3.8,enter,space,,enter,431,90657,,431,2,legacy,1599121409498,1024,2,48000,-16,5,experiment,0,even,146357,36,146874,,153072,,139436,,139435,35,36,,153072,,153515,,153515,90705,,139436,,140715,,141996,,143278,,144560,,,,,MemorySpan_1,0,14700,24,yes,1024
i,m,v,t,3000,k,w,w,w,500,750,0,0,574,574,black,no,legacy,legacy,legacy,0,letters,uniform,,41,0,5,0,,29,,5,,29,,5,0,0,,29,0,,29,,5,,5,0,,5,,5,,5,,5,,5,,5,,5,,5,,5,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,imvtkenter,osweb,1.3.8,enter,space,,enter,455,90657,,455,2,legacy,1599121409498,1024,2,48000,-16,5,experiment,0,even,160457,36,160973,,166156,,153536,,153535,35,36,,166156,,166616,,166616,90705,,153536,,154814,,156096,,157379,,158660,,,,,MemorySpan_1,0,17234,30,yes,1024
g,r,y,p,3000,y,r,w,w,500,750,0,0,558,558,black,no,legacy,legacy,legacy,0,letters,uniform,,48,0,6,0,,36,,6,,36,,6,0,0,,36,0,,36,,6,,6,0,,6,,6,,6,,6,,6,,6,,6,,6,,6,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,grypyrenter,osweb,1.3.8,enter,space,,enter,850,90657,,850,2,legacy,1599121409498,1024,2,48000,-16,6,experiment,0,even,174324,36,174840,,180539,,166638,,166637,35,36,,180539,,181398,,181399,90705,,166638,,167916,,169197,,170478,,171761,,173042,,,MemorySpan_1,0,20663,37,yes,1024
i,m,u,u,3000,e,r,w,w,500,750,0,0,547,547,black,no,legacy,legacy,legacy,0,letters,uniform,,55,0,7,0,,43,,7,,43,,7,0,0,,43,0,,43,,7,,7,0,,7,,7,,7,,7,,7,,7,,7,,7,,7,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,imuuerenter,osweb,1.3.8,enter,space,,enter,834,90657,,834,2,legacy,1599121409498,1024,2,48000,-16,6,experiment,0,even,189106,36,189623,,195304,,181420,,181419,35,36,,195304,,196147,,196148,90705,,181420,,182697,,183978,,185261,,186542,,187824,,,MemorySpan_1,0,24060,44,yes,1024
v,e,z,g,3000,s,q,l,w,500,750,0,0,737,737,black,no,legacy,legacy,legacy,0,letters,uniform,,62,0,8,0,,54,,8,,54,,8,0,0,,54,0,,54,,8,,8,0,,8,,8,,8,,8,,8,,8,,8,,8,,8,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,vezqx1enter,osweb,1.3.8,enter,space,,enter,448,90657,,448,2,legacy,1599121409498,1024,2,48000,-16,7,experiment,0,even,204620,36,205137,,224310,,196167,,196166,35,36,,224310,,224762,,224762,90705,,196167,,197445,,198727,,200009,,201291,,202573,,203854,MemorySpan_1,0,40536,55,yes,1024
u,p,t,x,3000,i,p,f,w,500,750,0,0,701,701,black,no,legacy,legacy,legacy,0,letters,uniform,,69,0,9,0,,76,,9,,76,,9,0,0,,76,0,,76,,9,,9,0,,9,,9,,9,,9,,9,,9,,9,,9,,9,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,uptxvifenter,osweb,1.3.8,enter,space,,enter,358,90657,,358,2,legacy,1599121409498,1024,2,48000,-16,7,experiment,0,even,233235,36,233751,,250137,,224782,,224782,35,36,,250137,,250497,,250497,90705,,224782,,226060,,227343,,228624,,229906,,231188,,232470,MemorySpan_1,0,53961,77,yes,1024
3,9,5,w,3000,w,w,w,w,500,750,0,0,689,689,black,no,legacy,legacy,legacy,0,numbers,uniform,,76,0,10,0,3,76,0,9,3,76,0,9,0,0,3,76,0,3,76,0,9,0,9,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,395enter,osweb,1.3.8,enter,space,enter,enter,470,90657,470,358,2,legacy,1599121409498,1024,2,48000,-16,3,experiment,0,even,255891,36,256409,260840,250137,250519,224782,250518,224782,35,36,260840,250137,261317,250497,261318,250497,90705,250519,224782,251796,226060,253077,227343,,228624,,229906,,231188,,232470,MemorySpan_1,0,55812,81,yes,1024
1,8,3,w,3000,w,w,w,w,500,750,0,0,676,676,black,no,legacy,legacy,legacy,0,numbers,uniform,,83,0,11,0,7,76,1,9,7,76,1,9,0,0,7,76,0,7,76,1,9,1,9,0,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,183enter,osweb,1.3.8,enter,space,enter,enter,498,90657,498,358,2,legacy,1599121409498,1024,2,48000,-16,3,experiment,0,even,266727,36,267245,271427,250137,261339,224782,261338,224782,35,36,271427,250137,271937,250497,271937,250497,90705,261339,224782,262617,226060,263898,227343,,228624,,229906,,231188,,232470,MemorySpan_1,0,57439,85,yes,1024
6,5,5,4,3000,w,w,w,w,500,750,0,0,671,671,black,no,legacy,legacy,legacy,0,numbers,uniform,,90,0,12,0,12,76,2,9,12,76,2,9,0,0,12,76,0,12,76,2,9,2,9,0,2,9,2,9,2,9,2,9,2,9,2,9,2,9,2,9,2,9,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,6554enter,osweb,1.3.8,enter,space,enter,enter,1053,90657,1053,358,2,legacy,1599121409498,1024,2,48000,-16,4,experiment,0,even,278113,36,278630,283546,250137,271956,224782,271956,224782,35,36,283546,250137,284606,250497,284606,250497,90705,271956,224782,273237,226060,274518,227343,275800,228624,,229906,,231188,,232470,MemorySpan_1,0,60360,90,yes,1024
5,5,5,1,3000,w,w,w,w,500,750,0,0,656,656,black,no,legacy,legacy,legacy,0,numbers,uniform,,97,0,13,0,17,76,3,9,17,76,3,9,0,0,17,76,0,17,76,3,9,3,9,0,3,9,3,9,3,9,3,9,3,9,3,9,3,9,3,9,3,9,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,5551enter,osweb,1.3.8,enter,space,enter,enter,574,90657,574,358,2,legacy,1599121409498,1024,2,48000,-16,4,experiment,0,even,290782,36,291299,295731,250137,284625,224782,284625,224782,35,36,295731,250137,296308,250497,296309,250497,90705,284625,224782,285904,226060,287186,227343,288468,228624,,229906,,231188,,232470,MemorySpan_1,0,62306,95,yes,1024
5,2,4,1,3000,2,w,w,w,500,750,0,0,649,649,black,no,legacy,legacy,legacy,0,numbers,uniform,,104,0,14,0,23,76,4,9,23,76,4,9,0,0,23,76,0,23,76,4,9,4,9,0,4,9,4,9,4,9,4,9,4,9,4,9,4,9,4,9,4,9,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,52412enter,osweb,1.3.8,enter,space,enter,enter,1297,90657,1297,358,2,legacy,1599121409498,1024,2,48000,-16,5,experiment,0,even,303250,36,303768,308853,250137,296331,224782,296330,224782,35,36,308853,250137,310158,250497,310158,250497,90705,296330,224782,297606,226060,298889,227343,300171,228624,301452,229906,,231188,,232470,MemorySpan_1,0,65599,101,yes,1024
2,9,6,4,3000,6,w,w,w,500,750,0,0,659,659,black,no,legacy,legacy,legacy,0,numbers,uniform,,111,0,15,0,29,76,5,9,29,76,5,9,0,0,29,76,0,29,76,5,9,5,9,0,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,29646enter,osweb,1.3.8,enter,space,enter,enter,2112,90657,2112,358,2,legacy,1599121409498,1024,2,48000,-16,5,experiment,0,even,317100,36,317615,323565,250137,310181,224782,310181,224782,35,36,323565,250137,325690,250497,325690,250497,90705,310181,224782,311457,226060,312738,227343,314021,228624,315302,229906,,231188,,232470,MemorySpan_1,0,70541,107,yes,1024
4,3,3,6,3000,4,5,w,w,500,750,0,0,642,642,black,no,legacy,legacy,legacy,0,numbers,uniform,,118,0,16,0,36,76,6,9,36,76,6,9,0,0,36,76,0,36,76,6,9,6,9,0,6,9,6,9,6,9,6,9,6,9,6,9,6,9,6,9,6,9,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,433645enter,osweb,1.3.8,enter,space,enter,enter,492,90657,492,358,2,legacy,1599121409498,1024,2,48000,-16,6,experiment,0,even,333396,36,333898,339131,250137,325735,224782,325734,224782,35,36,339131,250137,339638,250497,339639,250497,90705,325735,224782,326989,226060,328270,227343,329552,228624,330833,229906,332116,231188,,232470,MemorySpan_1,0,73141,114,yes,1024
3,1,8,4,3000,4,4,w,w,500,750,0,0,627,627,black,no,legacy,legacy,legacy,0,numbers,uniform,,125,0,17,0,43,76,7,9,43,76,7,9,0,0,43,76,0,43,76,7,9,7,9,0,7,9,7,9,7,9,7,9,7,9,7,9,7,9,7,9,7,9,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,318444enter,osweb,1.3.8,enter,space,enter,enter,360,90657,360,358,2,legacy,1599121409498,1024,2,48000,-16,6,experiment,0,even,347346,36,347863,353361,250137,339659,224782,339658,224782,35,36,353361,250137,353721,250497,353721,250497,90705,339659,224782,340937,226060,342219,227343,343502,228624,344783,229906,346065,231188,,232470,MemorySpan_1,0,75878,121,yes,1024
6,3,9,9,3000,6,5,4,w,500,750,0,0,651,651,black,no,legacy,legacy,legacy,0,numbers,uniform,,132,0,18,0,51,76,8,9,51,76,8,9,0,0,51,76,0,51,76,8,9,8,9,0,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,6399654enter,osweb,1.3.8,enter,space,enter,enter,3839,90657,3839,358,2,legacy,1599121409498,1024,2,48000,-16,7,experiment,0,even,362194,36,362713,370059,250137,353742,224782,353741,224782,35,36,370059,250137,373899,250497,373900,250497,90705,353742,224782,355020,226060,356302,227343,357584,228624,358867,229906,360148,231188,361429,232470,MemorySpan_1,0,83946,129,yes,1024
9,6,1,8,3000,5,3,4,w,500,750,0,0,657,657,black,no,legacy,legacy,legacy,0,numbers,uniform,,139,0,19,0,59,76,9,9,59,76,9,9,0,0,59,76,0,59,76,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Thu Sep 03 2020 10:23:34 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,9618534enter,osweb,1.3.8,enter,space,enter,enter,1948,90657,1948,358,2,legacy,1599121409498,1024,2,48000,-16,7,experiment,0,even,382354,36,382872,390199,250137,373920,224782,373920,224782,35,36,390199,250137,392159,250497,392159,250497,90705,373920,224782,375196,226060,376478,227343,377760,228624,379025,229906,380307,231188,381588,232470,MemorySpan_1,0,90052,137,yes,1024
v,j,y,w,3000,w,w,w,w,500,750,0,0,692,692,black,no,legacy,legacy,legacy,0,letters,uniform,,6,0,0,0,,3,,0,,3,,0,0,0,,3,0,,3,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Thu Sep 03 2020 10:23:14 GMT+0200 (Centraleuropæisk sommertid),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,vjyenter,osweb,1.3.8,enter,space,,enter,695,24933,,695,2,legacy,1599121413070,1024,2,48000,-16,3,experiment,1,odd,30403,37,30924,,36070,,25006,,25005,36,37,,36070,,36781,,36781,24974,,25006,,26290,,27572,,,,,,,,,MemorySpan_1,0,2768,4,yes,1024
v,j,y,w,3000,w,w,w,w,500,750,0,0,545,545,black,no,legacy,legacy,legacy,0,letters,uniform,,6,0,0,0,,3,,0,,3,,0,0,0,,3,0,,3,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,vjyenter,osweb,1.3.8,enter,space,,enter,629,1304,,629,2,legacy,1599121477655,1024,2,48000,-16,3,experiment,0,even,6785,38,7483,,12117,,1390,,1389,38,38,,12117,,12759,,12760,1351,,1390,,2669,,3969,,,,,,,,,MemorySpan_1,0,2181,4,yes,1024
z,v,y,w,3000,w,w,w,w,500,750,0,0,560,560,black,no,legacy,legacy,legacy,0,letters,uniform,,13,0,1,0,,7,,1,,7,,1,0,0,,7,0,,7,,1,,1,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,zvyenter,osweb,1.3.8,enter,space,,enter,419,1304,,419,2,legacy,1599121477655,1024,2,48000,-16,3,experiment,0,even,18225,38,18745,,23691,,12852,,12851,38,38,,23691,,24115,,24116,1351,,12852,,14127,,15410,,,,,,,,,MemorySpan_1,0,4476,8,yes,1024
z,x,m,y,3000,w,w,w,w,500,750,0,0,637,637,black,no,legacy,legacy,legacy,0,letters,uniform,,20,0,2,0,,12,,2,,12,,2,0,0,,12,0,,12,,2,,2,0,,2,,2,,2,,2,,2,,2,,2,,2,,2,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,zxymenter,osweb,1.3.8,enter,space,,enter,488,1304,,488,2,legacy,1599121477655,1024,2,48000,-16,4,experiment,0,even,30317,38,30834,,37239,,24174,,24174,38,38,,37239,,37731,,37731,1351,,24174,,25449,,26718,,28000,,,,,,,MemorySpan_1,0,8282,13,yes,1024
t,q,t,f,3000,w,w,w,w,500,750,0,0,569,569,black,no,legacy,legacy,legacy,0,letters,uniform,,27,0,3,0,,17,,3,,17,,3,0,0,,17,0,,17,,3,,3,0,,3,,3,,3,,3,,3,,3,,3,,3,,3,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,tqtfenter,osweb,1.3.8,enter,space,,enter,478,1304,,478,2,legacy,1599121477655,1024,2,48000,-16,4,experiment,0,even,43915,38,44432,,49000,,37754,,37754,38,38,,49000,,49479,,49480,1351,,37754,,39031,,40313,,41599,,,,,,,MemorySpan_1,0,10243,18,yes,1024
d,y,v,f,3000,x,w,w,w,500,750,0,0,601,601,black,no,legacy,legacy,legacy,0,letters,uniform,,34,0,4,0,,23,,4,,23,,4,0,0,,23,0,,23,,4,,4,0,,4,,4,,4,,4,,4,,4,,4,,4,,4,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,dqzyfenter,osweb,1.3.8,enter,space,,enter,247,1304,,247,2,legacy,1599121477655,1024,2,48000,-16,5,experiment,0,even,56398,38,56914,,63974,,49503,,49503,38,38,,63975,,64228,,64228,1351,,49503,,50764,,52046,,53329,,54613,,,,,MemorySpan_1,0,14429,24,yes,1024
i,m,v,t,3000,k,w,w,w,500,750,0,0,640,640,black,no,legacy,legacy,legacy,0,letters,uniform,,41,0,5,0,,29,,5,,29,,5,0,0,,29,0,,29,,5,,5,0,,5,,5,,5,,5,,5,,5,,5,,5,,5,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,imvtkenter,osweb,1.3.8,enter,space,,enter,721,1304,,721,2,legacy,1599121477655,1024,2,48000,-16,5,experiment,0,even,71194,38,71712,,78867,,64254,,64253,38,38,,78867,,79592,,79593,1351,,64254,,65527,,66810,,68095,,69378,,,,,MemorySpan_1,0,19192,30,yes,1024
g,r,y,p,3000,y,r,w,w,500,750,0,0,606,606,black,no,legacy,legacy,legacy,0,letters,uniform,,48,0,6,0,,36,,6,,36,,6,0,0,,36,0,,36,,6,,6,0,,6,,6,,6,,6,,6,,6,,6,,6,,6,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,grypyrenter,osweb,1.3.8,enter,space,,enter,486,1304,,486,2,legacy,1599121477655,1024,2,48000,-16,6,experiment,0,even,87373,38,87890,,93764,,79693,,79692,38,38,,93764,,94255,,94255,1351,,79693,,80975,,82259,,83525,,84807,,86089,,,MemorySpan_1,0,22435,37,yes,1024
i,m,u,u,3000,e,r,w,w,500,750,0,0,646,646,black,no,legacy,legacy,legacy,0,letters,uniform,,55,0,7,0,,43,,7,,43,,7,0,0,,43,0,,43,,7,,7,0,,7,,7,,7,,7,,7,,7,,7,,7,,7,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,imuuerenter,osweb,1.3.8,enter,space,,enter,505,1304,,505,2,legacy,1599121477655,1024,2,48000,-16,6,experiment,0,even,101954,38,102474,,111073,,94289,,94288,38,38,,111073,,111595,,111595,1351,,94289,,95573,,96853,,98123,,99404,,100686,,,MemorySpan_1,0,28441,44,yes,1024
v,e,z,g,3000,s,q,l,w,500,750,0,0,706,706,black,no,legacy,legacy,legacy,0,letters,uniform,,62,0,8,0,,54,,8,,54,,8,0,0,,54,0,,54,,8,,8,0,,8,,8,,8,,8,,8,,8,,8,,8,,8,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,imvzqlenter,osweb,1.3.8,enter,space,,enter,462,1304,,462,2,legacy,1599121477655,1024,2,48000,-16,7,experiment,0,even,120111,38,120629,,133836,,111661,,111661,38,38,,133836,,134308,,134309,1351,,111661,,112946,,114230,,115514,,116779,,118062,,119345,MemorySpan_1,0,38855,55,yes,1024
u,p,t,x,3000,i,p,f,w,500,750,0,0,754,754,black,no,legacy,legacy,legacy,0,letters,uniform,,69,0,9,0,,63,,9,,63,,9,0,0,,63,0,,63,,9,,9,0,,9,,9,,9,,9,,9,,9,,9,,9,,9,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,yptxipfyenter,osweb,1.3.8,enter,space,,enter,406,1304,,406,2,legacy,1599121477655,1024,2,48000,-16,7,experiment,0,even,142789,38,143307,,155433,,134337,,134336,38,38,,155433,,155855,,155855,1351,,134337,,135609,,136891,,138176,,139456,,140739,,142023,MemorySpan_1,0,48240,64,yes,1024
3,9,5,w,3000,w,w,w,w,500,750,0,0,732,732,black,no,legacy,legacy,legacy,0,numbers,uniform,,76,0,10,0,3,63,0,9,3,63,0,9,0,0,3,63,0,3,63,0,9,0,9,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,395enter,osweb,1.3.8,enter,space,enter,enter,550,1304,550,406,2,legacy,1599121477655,1024,2,48000,-16,3,experiment,0,even,161238,38,161756,165843,155433,155886,134337,155885,134336,38,38,165843,155433,166403,155855,166404,155855,1351,155886,134337,157155,135609,158420,136891,,138176,,139456,,140739,,142023,MemorySpan_1,0,49804,68,yes,1024
1,8,3,w,3000,w,w,w,w,500,750,0,0,715,715,black,no,legacy,legacy,legacy,0,numbers,uniform,,83,0,11,0,7,63,1,9,7,63,1,9,0,0,7,63,0,7,63,1,9,1,9,0,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,183enter,osweb,1.3.8,enter,space,enter,enter,383,1304,383,406,2,legacy,1599121477655,1024,2,48000,-16,3,experiment,0,even,171790,38,172306,176665,155433,166434,134337,166433,134336,38,38,176665,155433,177054,155855,177055,155855,1351,166434,134337,167704,135609,168986,136891,,138176,,139456,,140739,,142023,MemorySpan_1,0,51456,72,yes,1024
6,5,5,4,3000,w,w,w,w,500,750,0,0,691,691,black,no,legacy,legacy,legacy,0,numbers,uniform,,90,0,12,0,12,63,2,9,12,63,2,9,0,0,12,63,0,12,63,2,9,2,9,0,2,9,2,9,2,9,2,9,2,9,2,9,2,9,2,9,2,9,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,6554enter,osweb,1.3.8,enter,space,enter,enter,566,1304,566,406,2,legacy,1599121477655,1024,2,48000,-16,4,experiment,0,even,183287,38,183804,188092,155433,177143,134337,177142,134336,38,38,188092,155433,188669,155855,188669,155855,1351,177143,134337,178421,135609,179704,136891,180970,138176,,139456,,140739,,142023,MemorySpan_1,0,53235,77,yes,1024
5,5,5,1,3000,w,w,w,w,500,750,0,0,673,673,black,no,legacy,legacy,legacy,0,numbers,uniform,,97,0,13,0,17,63,3,9,17,63,3,9,0,0,17,63,0,17,63,3,9,3,9,0,3,9,3,9,3,9,3,9,3,9,3,9,3,9,3,9,3,9,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,5551enter,osweb,1.3.8,enter,space,enter,enter,620,1304,620,406,2,legacy,1599121477655,1024,2,48000,-16,4,experiment,0,even,194835,38,195351,199848,155433,188685,134337,188685,134336,38,38,199848,155433,200504,155855,200504,155855,1351,188685,134337,189953,135609,191236,136891,192520,138176,,139456,,140739,,142023,MemorySpan_1,0,55195,82,yes,1024
5,2,4,1,3000,2,w,w,w,500,750,0,0,649,649,black,no,legacy,legacy,legacy,0,numbers,uniform,,104,0,14,0,23,63,4,9,23,63,4,9,0,0,23,63,0,23,63,4,9,4,9,0,4,9,4,9,4,9,4,9,4,9,4,9,4,9,4,9,4,9,Thu Sep 03 2020 10:25:01 GMT+0200 (Central European Summer Time),The main experiment item,yes,,/Users/ethan/Documents/GitHub/OpenSesame/MemorySpan,no,mono,no,18,no,white,no,no,768,legacy,legacy,52412enter,osweb,1.3.8,enter,space,enter,enter,441,1304,441,406,2,legacy,1599121477655,1024,2,48000,-16,5,experiment,0,even,207470,38,207990,212615,155433,200593,134337,200588,134336,38,38,212615,155433,213066,155855,213067,155855,1351,200593,134337,201869,135609,203136,136891,204401,138176,205668,139456,,140739,,142023,MemorySpan_1,0,57144,88,yes,1024
