browser_codename,browser_name,browser_version,condition,congruence,correct,counterbalance,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,prime,queryParams_batchId,queryParams_jatosWorkerId,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,soa_condition,system_os,target,time_mask1,time_mask2,time_prime
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,swamp,-1,1,2017,1175,1920,30,1200,30,118,121,1920,long,MacIntel,DRILL,185532,431849,431799
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,broom,-1,1,2017,1175,1920,30,1200,30,118,121,1920,long,MacIntel,BROOM,185532,434613,434565
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,wire,-1,1,2017,1175,1920,30,1200,30,118,121,1920,long,MacIntel,CABIN,185532,437349,437315
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,stick,-1,1,2016,1175,1920,30,1200,30,118,121,1920,long,MacIntel,STICK,185532,440115,440070
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,stair,-1,1,2015,1175,1920,30,1200,30,118,121,1920,long,MacIntel,STAIR,185532,442864,442831
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,apron,-1,1,2015,1175,1920,30,1200,30,118,121,1920,long,MacIntel,APRON,185532,445614,445565
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,shark,-1,1,2015,1175,1920,30,1200,30,118,121,1920,long,MacIntel,HILL,185532,448366,448315
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,bowl,-1,1,2015,1175,1920,30,1200,30,118,121,1920,long,MacIntel,WOLF,185532,451132,451082
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,peas,-1,1,2016,1175,1920,30,1200,30,118,121,1920,long,MacIntel,PEAS,185532,453883,453849
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,flood,-1,1,2015,1175,1920,30,1200,30,118,121,1920,long,MacIntel,SKIRT,185532,456632,456598
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,reef,-1,1,2016,1175,1920,30,1200,30,118,121,1920,long,MacIntel,REEF,185532,459400,459348
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,fort,-1,1,2014,1175,1920,30,1200,30,118,121,1920,long,MacIntel,GOAT,185532,462150,462115
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,canoe,-1,1,2511,1175,1920,30,1200,30,118,121,1920,long,MacIntel,CANOE,185532,464897,464864
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,shell,-1,1,2016,1175,1920,30,1200,30,118,121,1920,long,MacIntel,DIRT,185532,468132,468081
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,lemon,-1,1,2939,1175,1920,30,1200,30,118,121,1920,long,MacIntel,DUCK,185532,470881,470836
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,wasp,-1,1,31999,1175,1920,30,1200,30,118,121,1920,long,MacIntel,WASP,185532,479946,475941
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,shoe,-1,1,2016,1175,1920,30,1200,30,118,121,1920,long,MacIntel,COUCH,185532,727966,599959
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,eagle,-1,1,2014,1175,1920,30,1200,30,118,121,1920,long,MacIntel,WAGON,185532,782549,782499
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,clam,-1,1,2015,1175,1920,30,1200,30,118,121,1920,long,MacIntel,CLAM,185532,785314,785265
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,02-10-22,02-10-22,15:09:49,0,0,0,0,0,767,3.6.1,roof,-1,1,2016,1175,1920,30,1200,30,118,121,1920,long,MacIntel,PIANO,185532,788031,787998
Mozilla,Netscape,5.0 (Macintosh),practice,practice,1,None,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,nvoiuh,-1,1,967,1175,1920,30,1200,30,0,25,1920,practice,MacIntel,HOUSE,3550,3632,3586
Mozilla,Netscape,5.0 (Macintosh),practice,practice,0,None,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,abjdhjs,-1,1,208,1175,1920,30,1200,30,0,25,1920,practice,MacIntel,HORSE,5216,5301,5265
Mozilla,Netscape,5.0 (Macintosh),practice,practice,0,None,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,iweonf,-1,1,199,1175,1920,30,1200,30,0,25,1920,practice,MacIntel,BOAT,6115,6199,6150
Mozilla,Netscape,5.0 (Macintosh),practice,practice,1,None,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,snjghf,-1,1,71,1175,1920,30,1200,30,0,25,1920,practice,MacIntel,SHEEP,7016,7103,7067
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,belt,-1,1,1707,1175,1920,30,1200,30,0,25,1920,short,MacIntel,BELT,8432,8517,8466
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,bike,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,BIKE,10832,10900,10866
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,cable,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CABLE,13533,13631,13582
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,berry,-1,1,2013,1175,1920,30,1200,30,0,25,1920,short,MacIntel,OTTER,16249,16360,16299
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,crow,-1,1,2013,1175,1920,30,1200,30,0,25,1920,short,MacIntel,YACHT,18981,19065,19017
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,soil,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SOIL,21683,21765,21717
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,goose,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,GOOSE,24383,24465,24430
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,poppy,-1,1,2017,1175,1920,30,1200,30,0,25,1920,short,MacIntel,DINGO,27098,27165,27131
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,leaf,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,COIN,29797,29882,29832
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,rake,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,HUSKY,32516,32598,32564
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,hawk,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,HAWK,35215,35298,35265
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,tiger,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,TIGER,37917,38015,37966
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,ruler,-1,1,2017,1175,1920,30,1200,30,0,25,1920,short,MacIntel,PANSY,40633,40715,40681
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,toast,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,TOAST,43349,43432,43383
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,camel,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,BENCH,46048,46115,46081
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,cave,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CAVE,48748,48832,48798
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,rope,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,ROPE,51466,51548,51514
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,paint,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,PAINT,54166,54249,54214
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,fern,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,PETAL,56882,56983,56935
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,creek,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CREEK,59617,59700,59651
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,kiosk,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SOFA,62335,62431,62382
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,rail,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SQUID,65050,65150,65099
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,whale,-1,1,2017,1175,1920,30,1200,30,0,25,1920,short,MacIntel,WHALE,67782,67864,67831
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,mice,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,TOOLS,70482,70564,70516
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,spear,-1,1,2012,1175,1920,30,1200,30,0,25,1920,short,MacIntel,MOTH,73166,73248,73215
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,bread,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,BREAD,75865,75932,75898
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,toad,-1,1,2013,1175,1920,30,1200,30,0,25,1920,short,MacIntel,GLOVE,78549,78631,78584
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,grass,-1,1,2013,1175,1920,30,1200,30,0,25,1920,short,MacIntel,GRASS,81236,81332,81282
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,lime,-1,1,2001,1175,1920,30,1200,30,0,25,1920,short,MacIntel,GULLY,83948,84014,83981
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,mail,-1,1,2001,1175,1920,30,1200,30,0,25,1920,short,MacIntel,MAIL,86614,86682,86647
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,frog,-1,1,2012,1175,1920,30,1200,30,0,25,1920,short,MacIntel,FROG,89300,89368,89334
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,torch,-1,1,2009,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CHIMP,91983,92067,92032
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,tower,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,TOWER,94683,94781,94735
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,wharf,-1,1,2018,1175,1920,30,1200,30,0,25,1920,short,MacIntel,RAZOR,97399,97499,97449
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,drug,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,DRUG,100132,100215,100181
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,doll,-1,1,2018,1175,1920,30,1200,30,0,25,1920,short,MacIntel,DOLL,102850,102948,102901
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,peach,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SHED,105582,105682,105636
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,harp,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SNAIL,108315,108415,108368
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,water,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,MEDAL,111032,111115,111066
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,spade,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SHELF,113749,113832,113783
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,tank,-1,1,2017,1175,1920,30,1200,30,0,25,1920,short,MacIntel,TANK,116466,116548,116515
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,sewer,-1,1,2017,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CORAL,119164,119249,119199
Mozilla,Netscape,5.0 (Macintosh),Nat_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,finch,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SLOTH,121899,122034,121967
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,sword,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SWORD,124670,124749,124715
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,melon,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,HOSE,127381,127465,127417
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,worm,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,WORM,130100,130182,130148
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,daisy,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,DAISY,132799,132899,132849
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,coat,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,COAT,135533,135631,135583
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,cobra,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,TWIG,138249,138318,138283
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,patio,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SPOON,140949,141050,140999
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,ladle,-1,1,2013,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CAFÉ,143682,143766,143716
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,deer,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,DEER,146399,146486,146448
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,silo,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,PLAZA,149116,149216,149166
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,gate,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,GATE,151849,151952,151899
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,seed,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SEED,154585,154666,154632
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,puppy,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,PUPPY,157299,157399,157349
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,grape,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,LLAMA,160032,160115,160081
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,corn,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CORN,162749,162832,162798
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,arena,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,VINE,165466,165566,165516
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,sash,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CLOTH,168183,168282,168220
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,stove,-1,1,838,1175,1920,30,1200,30,0,25,1920,long,MacIntel,STOVE,168183,275015,274970
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,fruit,-1,1,66,1175,1920,30,1200,30,0,25,1920,long,MacIntel,BEAR,168183,276615,276567
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,sink,-1,1,85,1175,1920,30,1200,30,0,25,1920,long,MacIntel,LAMB,168183,277433,277398
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,roof,-1,1,94,1175,1920,30,1200,30,0,25,1920,long,MacIntel,PIANO,168183,278268,278216
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,crate,-1,1,121,1175,1920,30,1200,30,0,25,1920,long,MacIntel,CRATE,168183,279084,279049
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,swan,-1,1,60,1175,1920,30,1200,30,0,25,1920,long,MacIntel,SWAN,168183,279948,279900
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,flood,-1,1,124,1175,1920,30,1200,30,0,25,1920,long,MacIntel,SKIRT,168183,280716,280682
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,bunny,-1,1,108,1175,1920,30,1200,30,0,25,1920,long,MacIntel,ROSE,168183,281551,281515
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,stair,-1,1,91,1175,1920,30,1200,30,0,25,1920,long,MacIntel,STAIR,168183,282398,282350
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,broom,-1,1,443,1175,1920,30,1200,30,0,25,1920,long,MacIntel,BROOM,168183,283216,283182
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,stick,-1,1,43,1175,1920,30,1200,30,0,25,1920,long,MacIntel,STICK,168183,284383,284349
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,linen,-1,1,74,1175,1920,30,1200,30,0,25,1920,long,MacIntel,LINEN,168183,285150,285116
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,slug,-1,1,78,1175,1920,30,1200,30,0,25,1920,long,MacIntel,SLUG,168183,285967,285932
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,moose,-1,1,88,1175,1920,30,1200,30,0,25,1920,long,MacIntel,PORCH,168183,286766,286732
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,flute,-1,1,82,1175,1920,30,1200,30,0,25,1920,long,MacIntel,FLUTE,168183,287583,287548
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,soap,-1,1,377,1175,1920,30,1200,30,0,25,1920,long,MacIntel,PONY,168183,288382,288348
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,earth,-1,1,2015,1175,1920,30,1200,30,0,25,1920,long,MacIntel,EARTH,168183,289465,289431
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,moss,-1,1,97,1175,1920,30,1200,30,0,25,1920,long,MacIntel,MOSS,168183,292184,292149
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,eagle,-1,1,20,1175,1920,30,1200,30,0,25,1920,long,MacIntel,WAGON,168183,293015,292967
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,shark,-1,1,57,1175,1920,30,1200,30,0,25,1920,long,MacIntel,HILL,168183,293750,293716
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,tongs,-1,1,174,1175,1920,30,1200,30,0,25,1920,long,MacIntel,TONGS,168183,294548,294499
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,canoe,-1,1,221,1175,1920,30,1200,30,0,25,1920,long,MacIntel,CANOE,168183,295433,295399
